year,alumno_dni,sede_id,grado_id,secretario_dni
2008,97083569,139,10,80390967
1984,60712316,77,10,75838923
2013,77961371,189,3,20860464
1987,26809125,64,9,31942136
1985,78290548,92,7,27221691
2003,47632763,111,4,55577615
2023,65205751,181,4,36428974
1987,92223656,60,0,22011834
1969,43183739,65,0,83793352
2015,83559524,5,3,28828649
1983,23691975,115,1,35019664
1965,18097396,82,6,87753601
1964,42212767,124,10,11082803
2003,26337645,132,9,30430904
2024,39257322,103,6,45859654
1988,80787006,89,9,91228604
2002,47161739,43,10,82033486
2021,98361052,185,4,55790996
1974,25548052,100,8,94591665
2015,65924756,91,1,10307862
2015,50224592,23,5,53625651
2010,48182483,44,9,79822267
1987,48348221,96,2,41332100
1978,45061512,50,3,79564364
1979,23070392,82,6,77121019
1994,47062085,72,5,22858177
1992,33946665,117,0,87819537
2021,46080532,116,6,46273091
2009,48223371,0,1,18550870
2020,51922202,56,2,28155806
2019,72354340,45,2,85812613
2005,89081998,64,0,31968595
1969,46631143,71,2,63381940
1970,55478521,130,0,37113906
2007,11433591,174,4,61857536
1985,13839841,160,8,64174855
1971,84214763,175,6,49757819
2020,23172337,174,4,81145402
2010,45269170,190,3,60050520
1988,63214251,109,6,34136247
2016,43614115,53,8,42762924
2001,41292299,68,4,11091908
1998,68532249,170,0,27884174
1963,68350821,180,8,60636217
1989,66586718,128,2,97094330
2023,60712316,126,1,43487505
2021,53032493,128,1,62342514
2004,61479456,116,3,41900187
1965,53493308,22,10,62351556
1988,75455809,100,0,69706268
2021,85336479,40,6,69402313
1968,53251660,194,4,64924797
1962,94161746,72,1,75017129
1964,69758678,138,2,37066742
1983,57905675,132,2,70383892
1999,41817196,151,3,64174855
2010,70077473,97,1,81060345
2005,91892808,65,7,12565446
1965,80244870,75,0,99012873
2005,61840977,41,4,30513106
2012,52249939,158,10,46430350
2003,46880755,172,1,22692404
1998,68096102,88,0,94454462
1970,66607952,180,4,21796434
1960,32635596,19,1,65750248
1977,66057419,1,4,72059350
1992,98845949,20,0,98089017
1991,36936316,43,7,51347379
1983,37844039,145,2,36133597
2024,68625393,44,9,66382620
1998,15903856,196,7,84145713
1960,60179476,189,10,70844001
1990,24093669,105,9,78280319
1992,20326167,14,1,32384004
2000,48458375,166,2,12431483
1998,30222914,161,3,71283828
1997,21096098,112,9,70650299
1981,36162192,99,6,49077868
1979,89206736,177,0,28734160
2012,73327569,14,9,53145175
2018,78161966,56,7,86773754
1995,48445232,171,4,36713997
1990,66457865,156,1,27441855
1981,65947126,37,3,76164293
2002,94616939,187,6,86753553
1975,73802472,45,3,49757819
2024,75338715,11,5,52768905
1986,18265403,48,6,67050963
1984,26838350,100,5,30169984
1967,97118525,70,8,34864026
1977,82639988,129,1,20297915
1984,79054997,25,4,20933961
1960,90878833,139,1,53755670
2008,55778819,85,5,45949281
1990,63607525,41,7,43965086
1976,79423559,52,3,89149796
1974,92041221,46,1,92173604
2024,31847905,10,5,87915115
1968,88908710,30,9,75135123
2017,83535924,114,1,83108534
1999,16207835,170,0,60301971
2012,63413359,27,1,32936755
2007,28711596,171,7,36628428
2006,48510468,117,9,92222401
2009,55070762,18,6,65655113
1965,56082502,118,4,18237319
1977,97380342,97,10,28951618
1981,47929994,93,8,13399830
2012,23109280,5,8,90156771
2010,59366654,145,1,32021157
2003,38728175,24,4,56728739
1968,27051255,96,3,42123362
2024,77322037,42,5,23098840
1984,81713181,133,6,17727012
1977,50697577,54,4,12339384
1965,44360233,62,1,52851945
2016,48832554,119,2,34706744
2016,45000992,4,10,16491854
1978,32962298,38,10,19808878
2020,97000423,29,4,31814812
2012,26776198,1,10,44619262
2002,45828294,154,5,16611372
1990,43713628,161,4,12465523
2003,42774689,171,8,94758983
1968,68517609,107,2,77066866
1994,33503282,5,6,80777438
1988,90783689,143,6,41900187
2013,15445809,15,4,76164293
2013,77594295,178,6,84710154
1965,89980811,176,10,73685418
2024,51870062,23,0,65473211
1961,83016315,43,8,97011519
1993,56373863,189,10,38933676
2014,17656483,159,5,75135123
1970,65628690,57,2,68296015
1967,41978821,187,0,10593552
2010,93099721,151,7,65355552
1970,70230783,18,2,12502251
1983,47945902,81,0,26451302
1979,39910793,178,9,20860464
2017,12863401,118,0,62985071
2003,22140536,162,6,42596037
1962,30203324,85,8,36002137
1980,67476206,152,8,39712436
2006,68013013,119,6,35516510
2022,36596042,70,9,84251318
1997,91045480,122,3,29498581
1962,95057980,159,8,91948687
2022,20586743,12,4,17526448
1973,51950118,145,5,72384830
1974,74270675,146,8,16886953
2009,71698409,159,3,12563233
2015,66293138,147,8,46174340
2009,60606476,14,8,70075285
2017,47867386,36,6,59374270
1966,36099143,93,7,96318310
1983,55891178,135,6,71494642
1971,51930097,33,5,83108534
1992,60636165,184,10,68066069
1999,38173551,196,2,73188829
2014,88489792,129,5,49788205
1963,46804057,68,6,84439151
1988,42092710,97,8,54755621
2014,55537331,187,1,53157379
1985,11492004,99,0,30052896
1982,31435467,78,0,98985680
1983,51487165,48,2,46598815
2002,13873891,108,7,63854099
1993,21366474,113,6,96318310
1976,68790296,23,4,17089711
1982,82973436,77,2,53316110
1999,99480213,175,3,84785406
1999,90669060,29,4,55786450
2024,24545751,85,2,28391810
1993,65799239,189,7,63107172
2020,55981351,163,3,60200850
1979,66306837,175,7,33764754
2008,75709698,8,1,58705212
2021,43592352,56,2,91312467
1991,37501061,195,8,87383801
1979,12697354,33,3,54079073
1962,85527722,127,8,49422927
1963,16362727,36,9,58639264
1973,92576823,48,4,20860464
1986,41749149,65,7,65281148
1989,66956723,54,10,73645032
2001,23052334,71,10,79911992
1981,36989916,28,5,82689694
1979,86598605,158,1,68296015
1969,75637438,192,7,77181593
2005,90611192,50,3,21038091
2001,93730779,82,5,87718225
1979,73724563,83,3,40513649
1976,43336033,120,7,47990544
2003,36768176,13,3,65203297
2015,45059872,113,6,22670995
1974,23045622,117,1,32435118
1978,53334138,192,1,16373130
1995,98446423,149,7,90080966
1983,35940383,159,1,48132902
1985,71092086,173,0,18685187
1963,23521195,161,9,93849218
1985,24267651,91,5,41147758
2024,10311823,71,6,95951080
2019,53153430,81,0,72059350
2023,76585087,123,1,75291843
2017,35833135,168,3,29498581
2003,25413739,99,3,77103578
2018,14011557,190,2,96516762
1982,37535053,73,8,60369838
1998,27057709,104,3,21254906
2020,96503645,87,8,38339745
2007,19958320,92,3,30052896
1966,10608580,188,3,44034866
1982,74581642,96,9,87482411
1966,60279881,52,6,30506075
1979,81191423,79,4,71283828
2011,51599009,131,1,34864026
2020,72014101,37,8,38954823
2009,40364436,33,1,56804921
1991,13672913,195,10,50881107
1985,20991063,68,3,89328333
1990,65267376,35,2,39712436
1986,12884308,130,1,37293642
1986,94742428,46,4,63853007
2004,30132955,8,0,28296747
2010,58733746,198,7,51259133
2000,99782601,161,2,11556887
2008,68168746,155,7,71191877
1983,74642281,111,9,53755670
2015,85685495,63,5,91095254
1965,65129778,190,1,34711743
1999,83476138,42,6,24890345
2004,89467227,133,2,78417968
2009,84587964,198,3,28389207
2022,79579181,185,10,93849218
1970,51848531,120,4,31121581
2005,32915357,41,3,39041896
1962,74144508,1,8,66397044
1998,92029685,60,0,49727848
2024,16680482,39,5,22367015
1988,59576376,12,6,92846659
1970,38002022,80,3,33648684
2023,46880977,96,5,88844896
1969,29866436,10,7,59828024
2006,14984033,15,6,30169984
1994,47498016,125,2,25811907
2014,15928776,102,6,39932644
1995,54429771,60,5,13632955
1970,12681425,142,2,19161870
1973,89709980,84,3,60686817
1971,95272416,45,10,13305710
1992,98402461,159,8,53145175
1973,26597078,128,4,33031955
1978,84933002,83,3,36909022
2004,10394898,174,9,16209675
1986,24163480,164,2,64106006
2021,46196949,90,10,36816419
2017,49242714,69,7,93602010
1973,23762890,166,9,54660024
2000,92778570,30,5,75039154
2002,49623042,114,5,53149841
1983,48096050,137,3,46196611
2007,35848079,80,6,88061165
1960,89498402,105,1,87383801
2021,14504705,81,5,11753440
2004,34648835,151,4,88311186
2018,95889618,129,9,28951618
1984,68121984,68,6,80164472
2008,69164648,12,4,64114152
1983,56781251,107,2,98165450
1998,76850549,84,9,27725212
2005,48218100,39,8,38030281
1993,11034174,66,1,71864099
1961,29313747,151,6,36238590
2022,75359870,23,6,11521573
1994,77220648,36,10,12202691
1980,56871437,159,3,30663283
1989,91435429,30,2,92929247
2011,22056568,139,5,39900799
2014,84297452,180,7,90457923
1993,48291417,165,8,46004212
2008,63273977,177,1,35766314
1983,76203110,71,2,31239562
1979,90970304,44,4,46430350
2009,56497263,43,9,55790996
2002,59247299,185,4,69071511
1965,18535872,122,1,59638222
1993,82897884,8,2,52374832
2024,77487652,196,6,29630533
1983,74646822,22,5,58844614
2018,69552363,127,4,74746598
2005,43183978,193,6,41651365
2002,54255484,191,7,68296015
2013,56501826,177,7,27884174
1961,84748704,11,0,84785406
1995,89129539,131,8,16293684
1962,65219093,33,6,87819537
1982,72788070,73,6,86621276
1992,45703566,16,7,94763508
1998,68537532,61,9,17080077
1981,27002235,194,4,46692573
2001,15628422,116,8,16345763
1986,35701538,111,9,99214289
1964,88864298,37,10,80096798
1975,38587065,166,2,34846304
2021,13727393,8,1,31814812
2013,72932946,23,5,48015085
1981,80113355,103,10,39952642
2009,49590242,32,10,28389207
1997,18154776,151,0,18989522
1961,92320538,81,6,87129351
1982,65732683,86,8,34481372
2012,44354102,46,6,98849469
2012,46433521,140,3,39952642
1976,21648797,189,10,62801773
1990,32401988,15,7,39664484
1999,76461968,142,10,80947643
1970,72092675,183,10,80557208
1962,68734581,89,0,97067753
2021,40263580,52,9,98042408
2012,15286566,187,3,16429480
1984,75369056,135,8,18085527
2023,74388176,146,6,51253150
1995,49934942,154,5,73882436
2017,23107637,7,3,70925117
2010,48207500,24,9,20893747
2022,74691287,108,7,95798840
1990,55298188,95,10,21324345
1974,89081998,38,10,47414931
1975,83557558,82,5,98849469
1978,93668968,110,8,10439236
1964,39850873,105,1,76430276
2022,98378512,4,6,42405823
1991,89809833,52,8,16504684
2005,79856962,95,1,60189408
2022,22446247,135,4,59418083
2007,28066688,142,1,73537271
2008,22028564,127,6,63107172
2023,85691537,2,10,15815868
1981,70524431,62,1,84579251
1984,29313747,165,8,54225925
1996,97469728,187,1,65817641
1974,80682986,172,4,27932477
2008,40397240,97,5,79002354
2016,21802269,106,4,79446295
2015,61718336,163,1,52222055
1992,83816982,76,0,16504684
1989,15756642,181,0,63553885
2010,96612067,107,6,59065938
2001,34649848,113,9,20297915
1989,96610421,148,2,83896981
1982,48535240,118,2,79911992
1967,90027817,71,4,21966118
1967,45052188,89,4,12202691
2010,49778063,13,0,97794913
1979,27786143,190,3,47298355
1960,30467114,2,3,15815868
1962,59031335,129,4,84315412
2015,94910842,176,1,24387561
2024,37162617,57,8,13636480
2017,97075257,100,1,14308110
1969,94392172,121,3,70237561
1997,45789960,60,6,61054329
2012,37129438,187,0,13636480
1995,50812687,50,0,27599343
1974,54964420,31,8,57111623
2010,67443887,181,3,24915662
2015,75868856,84,3,66380085
2004,45474002,195,1,28759947
1969,10694675,82,9,59374270
1969,38176283,140,1,98830609
1979,59411419,197,9,37066742
2001,22226591,79,4,52431704
1970,96950422,104,10,27875521
2023,30133343,20,9,13287042
1977,89648462,10,4,14306431
2004,87960293,80,8,82157982
1974,27274326,53,5,86986254
2012,69574562,192,10,11968892
1967,80007781,94,3,59134852
2020,65978177,82,2,25867310
1961,62242512,3,6,12518703
1985,23185766,128,10,19173736
1992,92784782,172,5,44879003
1996,66278723,18,10,12518703
1975,80172052,136,3,59985478
1976,26730439,76,9,53572400
2017,26129790,37,9,61855668
1975,61001670,61,10,77524977
1980,67080482,109,6,22011834
1983,30308402,86,6,82527961
2010,12242834,84,4,47005728
1982,26769483,117,2,46584299
1969,84220121,92,10,72207485
1989,45543678,196,1,37833104
2010,55667439,146,8,87257215
2007,69970853,85,8,31124627
1999,56928185,122,9,64797039
1968,53524997,50,4,73149541
1980,62678598,121,8,66382620
2013,68624393,134,0,22858177
1985,13414530,73,1,20893747
1992,74977852,18,8,81944073
2010,34825188,51,10,60043386
1969,81434324,103,1,41129971
1992,63535819,158,6,39952642
2011,90225057,13,7,96651795
1976,30537198,179,4,19909746
2013,22050283,172,8,89619682
2000,85118221,43,10,99012873
2017,14835610,193,6,51347379
1984,67707797,107,7,44363585
2008,48898168,104,3,76131323
1966,43927247,63,1,11083659
2024,74552133,25,5,83108534
1981,61700733,3,0,47933164
2023,42144152,156,6,49365029
1983,73121376,105,6,34706744
2019,50756311,172,8,75394698
1996,24910337,181,0,46174340
1987,11978858,193,9,64174855
1960,89943667,43,3,66174785
2013,91724588,99,5,36580157
1990,72357394,161,1,14866640
2020,33348444,47,10,36816419
1964,27983551,154,8,31121581
1995,76512149,140,10,56523225
1988,84635681,128,10,33648684
1969,17084839,189,10,75394698
1968,60960211,38,5,67918865
1970,16581970,157,2,70190219
1974,14882953,86,4,97011519
2004,48194932,59,5,97727084
2007,61634546,110,8,70650299
1996,48561822,11,10,65039781
2004,71441658,177,8,93261216
2007,91839631,119,2,90273220
1977,58057595,12,10,59562277
1970,11125191,35,5,96791085
1978,33614669,157,10,14935692
1973,34450484,31,0,46145725
1979,67435610,92,7,30430904
1995,40618162,119,0,62996686
2006,68800969,137,0,97067753
2014,86090944,88,5,17458337
1964,24376312,100,4,84651642
2021,75229262,67,6,78225813
2010,18535395,72,6,56728739
1998,11436578,55,1,49663381
1972,72292972,131,7,14021068
1993,54387865,137,7,43801681
2007,38574585,47,6,19670953
1964,24263039,82,4,35766314
1995,13845557,134,1,54143991
2011,19546315,179,1,55810401
1971,13169778,150,7,74015733
2004,15087409,144,2,87980723
1960,73872909,5,2,62730490
1960,97127318,0,3,36133597
2013,12728903,184,1,79258337
1997,64260420,109,9,39377480
1960,45187841,24,8,10920919
2002,29636587,135,2,19431825
2017,80958865,151,3,19670953
1961,57744638,139,5,97094330
1983,66227683,136,9,49727848
1966,31190740,20,4,59893791
2024,43900525,48,0,28951618
1967,45498885,153,1,53863485
2019,31895911,54,1,70126464
1979,82554841,62,6,94157145
2018,21172904,69,0,29885609
1962,71191001,93,3,28299555
2022,28814955,78,6,48044199
1982,89137968,29,7,45859654
2023,74563272,50,6,19296199
2005,64213978,33,7,78304320
1994,35865323,43,5,17358546
2024,81651204,169,9,89985363
2005,49580836,170,6,33840591
2016,84078180,183,7,34864026
1987,76798886,83,7,59387421
1973,17451705,163,0,61399382
1968,58389239,5,8,18085527
1998,85703152,111,2,80777438
1973,55778853,182,2,66933986
1989,93275966,92,0,12565446
2008,89506261,75,9,85208380
1984,99471648,142,1,47647634
2003,75661270,196,3,60447587
2013,73644450,119,5,10593552
1979,10532495,86,3,86773754
1963,52000842,182,6,95187384
1989,62723605,76,6,32943230
1969,51271102,90,8,60369838
1980,25757881,25,0,96157298
2014,54893680,35,4,18989522
2015,49357464,61,0,82527961
2004,79786780,63,1,49186122
1997,92473372,54,6,61158455
2016,25880722,9,7,70237561
1994,89150641,139,8,72870578
1991,36322643,56,9,69501135
2016,31357443,85,5,83011863
2009,33923927,185,0,16491854
1979,28304699,76,8,91448195
2006,38100628,166,9,50406943
1991,63973711,41,2,79258337
1991,28212577,78,4,42123362
2020,82498288,56,4,60762124
2011,43935232,96,5,51165190
1998,60113125,98,5,47706385
2011,86161221,64,2,85208380
1988,95074511,74,3,96849203
1967,58948212,191,6,87980723
2012,23795457,104,2,94572812
1984,32471536,49,6,47005728
1971,74449467,122,4,10426105
2023,16394435,109,5,88919662
2008,15277200,124,7,21324345
1966,35424499,42,7,41508122
1984,25053874,106,10,79446295
2022,98322817,103,5,92222401
1963,25043470,79,3,26400726
1974,58910965,160,3,76387211
1963,10171885,165,5,70383892
1990,48601753,101,2,44034866
2010,57111312,54,7,48755750
1990,39063982,147,3,81316860
2019,94997970,121,2,50922613
1970,40740949,174,4,36238590
1971,81662445,82,8,82689694
2014,40992475,160,8,65203297
1975,21132090,30,2,33106157
1997,47970896,22,4,54143991
1969,25166875,146,6,61173436
1998,25518364,178,7,28299555
1981,40619516,86,8,23098840
1980,16202220,177,8,79073269
1985,38253136,177,0,39081442
1986,57349433,146,8,81608868
1962,47559201,143,7,39664484
1978,95121627,39,2,17458337
2012,41691604,103,7,19431825
2020,51798970,73,10,58844614
1994,60513427,80,3,55894665
1986,95522370,23,5,41665798
2016,51609404,158,7,42405823
1978,13659969,189,6,62730490
2021,46589952,62,10,44246074
2024,94680896,48,0,53157379
1995,85012475,43,8,68690111
2024,99743365,99,8,68082773
1995,20630558,100,5,83067975
1964,15986315,129,0,87156251
2021,88762676,173,4,90273220
2020,46522770,97,5,67020453
2003,47970545,143,10,66954670
1993,94584286,51,2,84710154
1998,37325664,175,1,94758983
2005,75578612,117,1,68733972
2000,74515280,79,6,24387561
2013,59058150,195,4,61123676
1999,43933380,170,10,86333340
1960,60670287,112,5,30639393
1978,28585869,198,10,38021595
1981,59063511,137,4,82073674
2016,90251842,156,10,43801681
2019,39319587,50,10,10426105
1989,33879488,182,5,37512142
2022,32285700,95,4,47570378
2013,94661878,5,4,98165450
1972,44901491,84,0,43612293
1998,99861049,123,8,71962124
1983,35195505,14,7,31814812
1975,58456885,143,3,63512660
1973,64442232,69,4,99860743
1978,38157676,60,9,87482411
1984,25156391,104,4,69715015
1962,30727015,18,1,55357872
2023,73754811,187,0,68743924
1981,56481666,40,7,81145402
2007,58385305,50,9,68733972
1968,29626776,158,7,13800456
1995,99190575,160,0,52768905
2001,12589149,78,0,45554708
2013,98514077,133,3,47414931
2021,21601324,52,2,58676583
2002,86447574,68,9,86405046
1988,50283002,163,4,11836500
2017,24636655,198,0,64797039
2015,25271432,114,3,29630533
2022,73474655,90,6,32936755
2010,16612892,183,6,58404871
2002,69554070,17,4,66397044
2012,54973360,46,4,14935692
1982,69822878,171,6,14891736
2009,73844153,5,8,60593752
2024,26287131,142,2,31814812
2010,11672554,99,5,75135123
1984,95988356,118,9,66382620
2002,27264360,130,5,30562827
2014,21494666,178,0,91447181
1993,71749299,35,4,67446803
1979,54262481,181,5,47647634
1980,69319795,156,8,19431825
1984,55781207,102,9,38339745
1982,17287019,27,7,88145182
1994,62461452,15,3,87482411
1982,50763854,178,1,77719997
1970,85635777,6,10,37653428
2009,91776616,163,8,76743066
1996,44830803,152,6,48271373
1962,35773217,39,6,34846304
1964,41798832,138,8,67372264
1984,90400031,108,6,28300239
2004,57846959,42,10,48044199
1962,73327569,117,0,51519521
1975,82935893,139,4,80238656
2004,31004169,112,10,93342539
1990,26580961,2,6,55221922
1984,25604123,16,5,75378926
1969,24460405,97,4,32429104
2016,63897891,172,3,76172918
1967,64501735,13,4,97722108
2016,88183130,31,3,14207857
2004,72375194,26,10,47485136
2013,31190740,184,0,83046586
1976,99293176,113,0,14306431
1975,79988275,67,10,21966118
1972,21989455,191,0,64673067
1969,59952479,193,3,14352588
1965,36474441,152,2,87026479
2012,54564638,30,10,71191877
2017,94438751,134,4,19161870
2007,13190906,198,9,69501135
1997,16452621,104,2,96318310
2020,44439645,183,0,10593552
2019,26760286,87,7,83793410
2013,77155460,45,4,83181658
2011,67624688,57,8,90273220
1960,75760920,117,10,92846659
1978,15080693,162,2,54079073
2007,81750349,185,9,62413172
